Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDI05,8.35,Regular,0.126869718,Frozen Foods,74.4354,OUT046,1997,Small,Tier 1,Supermarket Type1,1128.531
FDB15,10.896341190068778,Low Fat,0.1459004300214581,Dairy,264.3667033154028,OUT018,2009,Medium,Tier 3,Supermarket Type2,4745.82141643837
NCN42,12.85764826488396,Low Fat,0.017287775351684,Household,145.63557568960772,OUT027,1985,Medium,Tier 3,Supermarket Type3,3825.673702298738
FDS14,7.273287110835116,Low Fat,0.0526722116300281,Dairy,157.43578626427274,OUT045,2002,Medium,Tier 2,Supermarket Type1,2042.683520087892
DRK12,9.48680161098217,LF,0.0488904134944539,Soft Drinks,32.05671134734743,OUT017,2007,Medium,Tier 2,Supermarket Type1,432.7525976513344
FDS31,13.108157158124824,Regular,0.0591500449203086,Fruits and Vegetables,178.53417568266457,OUT045,2002,Medium,Tier 2,Supermarket Type1,3067.341665556335
FDP37,12.85764826488396,Low Fat,0.2585718515793947,Breakfast,126.98498735048938,OUT019,1985,Small,Tier 1,Grocery Store,385.4873690800317
FDK41,14.299704053926789,Low Fat,0.1263580558026026,Frozen Foods,83.61638691049947,OUT045,2002,Medium,Tier 2,Supermarket Type1,852.2243111511519
DRE37,13.506941581203666,Low Fat,-0.0098793764363045,Soft Drinks,189.1964426947813,OUT035,2004,Small,Tier 2,Supermarket Type1,1890.8799863180832
FDY52,12.85764826488396,Low Fat,0.0284334208777143,Frozen Foods,59.36348267496852,OUT019,1985,Small,Tier 1,Grocery Store,122.52045819298488
FDB40,17.500016564233597,Regular,-0.0005537303690717,Dairy,145.8701215748454,OUT045,2002,Medium,Tier 2,Supermarket Type1,2187.1600244938663
NCR06,12.503979702005823,Low Fat,0.0098376604225193,Household,42.82353827718539,OUT013,1987,High,Tier 3,Supermarket Type1,639.1605480569483
FDP27,8.13875821533989,Low Fat,0.1155292804726367,Meat,190.8578771366175,OUT035,2004,Small,Tier 2,Supermarket Type1,2466.789969667793
FDO48,15.01332632440428,Regular,0.0258271483304634,Baking Goods,219.7638528038304,OUT013,1987,High,Tier 3,Supermarket Type1,3094.6471018873503
DRC49,12.85764826488396,LF,0.049418829388177,Soft Drinks,145.71447190929746,OUT027,1985,Medium,Tier 3,Supermarket Type3,4026.759123062993
FDX04,19.58707978571384,Regular,0.0624428455936134,Frozen Foods,49.94058274039234,OUT046,1997,Small,Tier 1,Supermarket Type1,623.187637548083
DRI39,13.78510413789316,Low Fat,0.1004155976669298,Dairy,54.88287203717781,OUT017,2007,Medium,Tier 2,Supermarket Type1,679.1143240952605
FDO09,12.85764826488396,Regular,0.119747040943319,Snack Foods,261.1098454224132,OUT027,1985,Medium,Tier 3,Supermarket Type3,5522.77821331167
FDZ01,8.97837048963625,Regular,0.013939146490868,Canned,101.90901357658474,OUT010,1998,Medium,Tier 3,Grocery Store,103.1805562758056
FDW34,9.6,Low Fat,0.035549527,Snack Foods,244.117,OUT013,1987,High,Tier 3,Supermarket Type1,5346.374
FDZ09,17.603600687244445,Low Fat,0.1039192578922268,Snack Foods,164.8802103190582,OUT046,1997,Small,Tier 1,Supermarket Type1,2456.80818996413
FDN10,11.502539189415067,Low Fat,-0.0042159492807161,Snack Foods,119.5359963437112,OUT018,2009,Medium,Tier 3,Supermarket Type2,829.5753335183671
DRY23,9.406025065006832,Regular,0.1291896995488489,Soft Drinks,42.30242305297058,OUT049,1999,Medium,Tier 1,Supermarket Type1,980.0466117165868
FDD38,16.75,Regular,0.008238064,Canned,101.9674,OUT017,2007,Medium,Tier 2,Supermarket Type1,1528.011
FDK04,7.364164821818769,Low Fat,0.0592068464788275,Frozen Foods,56.37407839035061,OUT017,2007,Medium,Tier 2,Supermarket Type1,744.3535828911736
FDV24,5.636477291506954,Low Fat,0.1157045723821518,Baking Goods,149.9103835312846,OUT018,2009,Medium,Tier 3,Supermarket Type2,2546.683961746809
FDE02,8.719359253068577,Low Fat,0.1014402281795009,Canned,92.79629968430044,OUT046,1997,Small,Tier 1,Supermarket Type1,1032.6489634405586
FDC46,17.68202600070623,Low Fat,0.1149113451969453,Snack Foods,184.0396535575844,OUT017,2007,Medium,Tier 2,Supermarket Type1,2397.560399620793
FDU11,4.807083056327159,Low Fat,0.1035472464726198,Breads,119.68431332490702,OUT045,2002,Medium,Tier 2,Supermarket Type1,1807.6731511121973
FDK04,7.36219242201641,Low Fat,0.0347618488861498,Frozen Foods,56.34009142151221,OUT017,2007,Medium,Tier 2,Supermarket Type1,744.3617839683658
FDO15,12.85764826488396,Regular,0.014998914,Meat,72.4038,OUT019,1985,Small,Tier 1,Grocery Store,221.7114
FDO13,7.865140342653919,Low Fat,0.0613789494534696,Breakfast,166.34201578463458,OUT017,2007,Medium,Tier 2,Supermarket Type1,1973.426125747089
FDU01,12.85764826488396,Regular,0.0072567562129957,Canned,184.79238723824253,OUT027,1985,Medium,Tier 3,Supermarket Type3,4442.200597393272
FDS04,10.195,Regular,0.146540889,Frozen Foods,141.7838,OUT013,1987,High,Tier 3,Supermarket Type1,1685.8056
FDI16,12.85764826488396,reg,0.135118202,Frozen Foods,52.564,OUT027,1985,Medium,Tier 3,Supermarket Type3,2290.352
FDR51,12.85764826488396,Regular,0.1727997971973416,Meat,148.48260386007368,OUT027,1985,Medium,Tier 3,Supermarket Type3,3761.7822413742288
FDC44,15.6066568919347,Low Fat,0.0094707508932975,Fruits and Vegetables,111.9512016666704,OUT049,1999,Medium,Tier 1,Supermarket Type1,2163.1916127988648
DRF25,8.98961264506557,Low Fat,0.0641744485339089,Soft Drinks,34.91108364566109,OUT046,1997,Small,Tier 1,Supermarket Type1,476.029643571028
FDM50,13.003067704574896,Regular,0.0456315955781931,Canned,58.0081903198295,OUT013,1987,High,Tier 3,Supermarket Type1,898.8337599737231
FDN09,14.159585747010825,Low Fat,0.0522688839933179,Snack Foods,243.9786742087448,OUT010,1998,Medium,Tier 3,Grocery Store,731.0607695267578
FDK41,14.286612017883408,Low Fat,0.1378112878917689,Frozen Foods,84.92891237843692,OUT046,1997,Small,Tier 1,Supermarket Type1,1193.1011017564924
FDX38,10.49412018111355,Regular,0.0875181423921147,Dairy,46.73609256551508,OUT010,1998,Medium,Tier 3,Grocery Store,47.94142279857315
FDI16,12.85764826488396,reg,0.1617016742215445,Frozen Foods,52.58274177677976,OUT027,1985,Medium,Tier 3,Supermarket Type3,2290.352912538108
NCB55,15.700795130630937,Low Fat,0.1684516434949102,Household,59.44910831426244,OUT046,1997,Small,Tier 1,Supermarket Type1,829.5768537968356
FDK46,9.611286027479702,Low Fat,0.0312472647989581,Snack Foods,258.0407210307978,OUT018,2009,Medium,Tier 3,Supermarket Type2,2856.301095286808
FDT32,18.986785309794254,Regular,0.0551915486387608,Fruits and Vegetables,188.4061830429613,OUT017,2007,Medium,Tier 2,Supermarket Type1,2826.3370200429017
FDE23,17.60021755363038,Regular,0.0715445514174371,Starchy Foods,47.3043030114132,OUT045,2002,Medium,Tier 2,Supermarket Type1,605.8785882353812
FDN16,12.608737146732068,Regular,0.0666373244251211,Frozen Foods,102.19038001232634,OUT046,1997,Small,Tier 1,Supermarket Type1,1960.79051165558
FDO50,12.85764826488396,Low Fat,0.0988098513012954,Canned,93.0751346571295,OUT027,1985,Medium,Tier 3,Supermarket Type3,2940.173989600207
FDB29,16.681298092681004,Regular,0.0369608796582757,Frozen Foods,115.14296194720144,OUT035,2004,Small,Tier 2,Supermarket Type1,1488.7324885258397
NCO02,11.160454202458688,Low Fat,0.0754666986669753,Others,66.01123006048095,OUT017,2007,Medium,Tier 2,Supermarket Type1,988.711439788997
NCD54,21.10364043242413,low fat,0.0275582427456885,Household,144.6818266042365,OUT049,1999,Medium,Tier 1,Supermarket Type1,2889.567088726504
DRJ25,14.624654641841191,Low Fat,0.166059764560016,Soft Drinks,48.78239239703058,OUT049,1999,Medium,Tier 1,Supermarket Type1,1231.726721394425
FDX37,16.174480512027433,Low Fat,0.0047815101603333,Canned,100.58024685975872,OUT013,1987,High,Tier 3,Supermarket Type1,1398.2013946635593
NCF42,17.346190685270745,Low Fat,0.1344084262618634,Household,176.06508377593548,OUT035,2004,Small,Tier 2,Supermarket Type1,2109.2592154721337
FDY36,12.306003574473497,Low Fat,-0.0063362716027627,Baking Goods,73.74465912906592,OUT046,1997,Small,Tier 1,Supermarket Type1,1318.2972036510807
FDT56,15.996948169688904,Regular,0.1146736132698787,Fruits and Vegetables,56.02014135289809,OUT045,2002,Medium,Tier 2,Supermarket Type1,695.1047680489577
DRG23,8.866208342780231,Low Fat,0.0993059587555395,Hard Drinks,152.26122181006278,OUT046,1997,Small,Tier 1,Supermarket Type1,1829.6221200230736
FDZ28,20.00224128084711,Regular,0.0142336253099045,Frozen Foods,127.37279619277967,OUT046,1997,Small,Tier 1,Supermarket Type1,1780.3463621774983
FDG47,12.805956983398245,Low Fat,0.0833515018356135,Starchy Foods,262.81720279316335,OUT017,2007,Medium,Tier 2,Supermarket Type1,2885.578547023352
FDT49,6.972276673371479,Low Fat,0.1309783951353122,Canned,105.72777814226156,OUT017,2007,Medium,Tier 2,Supermarket Type1,1278.3325313019177
NCS53,14.5,Low Fat,0.089917769,Health and Hygiene,160.3604,OUT049,1999,Medium,Tier 1,Supermarket Type1,2852.2872
NCI54,12.85764826488396,Low Fat,0.0146111355176694,Household,107.39480836714016,OUT027,1985,Medium,Tier 3,Supermarket Type3,3057.351726600048
NCM43,14.498297806125064,Low Fat,0.007785026210817,Others,164.81286560493933,OUT035,2004,Small,Tier 2,Supermarket Type1,2120.5741011770133
FDB41,18.99518991003108,Regular,0.1235672281411096,Frozen Foods,48.04357488316473,OUT046,1997,Small,Tier 1,Supermarket Type1,992.6852353870366
FDW34,9.606875778617294,Low Fat,0.0324851918688858,Snack Foods,244.9130903075909,OUT045,2002,Medium,Tier 2,Supermarket Type1,2916.209525131382
FDH45,15.096761570703173,Regular,0.1040834776233,Fruits and Vegetables,41.67733206709334,OUT046,1997,Small,Tier 1,Supermarket Type1,495.3506005494063
NCL53,7.495719702068301,Low Fat,0.0130422302825757,Health and Hygiene,175.3886721676338,OUT045,2002,Medium,Tier 2,Supermarket Type1,2833.655761848786
FDG57,14.701759727396055,Low Fat,0.0777159162794279,Fruits and Vegetables,48.50026140188544,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.8408974699652
FDI32,17.66941011734248,Low Fat,0.1629611682679295,Fruits and Vegetables,113.30079389209736,OUT049,1999,Medium,Tier 1,Supermarket Type1,1727.7514630911087
FDL13,13.849411593735192,Regular,0.068402488372502,Breakfast,233.8063356720207,OUT017,2007,Medium,Tier 2,Supermarket Type1,2796.373054019736
FDR21,19.71181083626784,Low Fat,0.1106872460844992,Snack Foods,174.9467834767475,OUT010,1998,Medium,Tier 3,Grocery Store,882.1950006721065
DRJ35,10.101217826729751,Low Fat,0.0428242531278813,Hard Drinks,59.99851825181414,OUT013,1987,High,Tier 3,Supermarket Type1,484.6935371625628
FDJ44,12.85764826488396,Regular,0.105812357,Fruits and Vegetables,175.0396,OUT027,1985,Medium,Tier 3,Supermarket Type3,4012.1108
FDL48,19.32330988378516,Regular,0.1487846018801324,Baking Goods,47.102458402142446,OUT010,1998,Medium,Tier 3,Grocery Store,145.79593376343166
NCA41,16.748187853820987,Low Fat,0.041151358937828,Health and Hygiene,191.6140231061596,OUT049,1999,Medium,Tier 1,Supermarket Type1,3463.507681596835
DRA59,8.271165772823222,Regular,0.1267189603989753,Soft Drinks,185.9759237537507,OUT013,1987,High,Tier 3,Supermarket Type1,555.2771765699275
FDO50,16.24170770597936,low fat,-0.0031165188367957,Canned,89.87524872163529,OUT017,2007,Medium,Tier 2,Supermarket Type1,1102.5464182867129
FDU02,13.35,Low Fat,0.102670882,Dairy,228.6352,OUT049,1999,Medium,Tier 1,Supermarket Type1,3435.528
NCE31,7.670233030246871,Low Fat,0.1727745351006362,Household,36.33938559011148,OUT045,2002,Medium,Tier 2,Supermarket Type1,415.48822494355966
FDN24,14.081556664190428,Low Fat,0.1259461918240429,Baking Goods,56.1912985507936,OUT045,2002,Medium,Tier 2,Supermarket Type1,1364.8765891458786
FDV55,12.85764826488396,Low Fat,0.0342384177698557,Fruits and Vegetables,145.14102315767573,OUT027,1985,Medium,Tier 3,Supermarket Type3,3918.908282451167
FDI33,16.5,Low Fat,0.028476451,Snack Foods,91.0146,OUT045,2002,Medium,Tier 2,Supermarket Type1,1368.219
FDX02,16.01086693914345,LF,0.0582408295892241,Dairy,225.0447028671217,OUT046,1997,Small,Tier 1,Supermarket Type1,4950.882137166072
FDQ33,13.355512398233412,Low Fat,0.0787171585421664,Snack Foods,148.86853654794783,OUT017,2007,Medium,Tier 2,Supermarket Type1,3761.789661474998
NCP29,8.410180181069832,Low Fat,0.1187182283812362,Health and Hygiene,63.22454110023468,OUT046,1997,Small,Tier 1,Supermarket Type1,703.0845458139323
FDN31,11.481805412149994,Low Fat,0.0660272900772275,Fruits and Vegetables,191.25703796355583,OUT013,1987,High,Tier 3,Supermarket Type1,3036.0502946926963
FDF57,14.5,Regular,0.058827383,Fruits and Vegetables,172.2448,OUT046,1997,Small,Tier 1,Supermarket Type1,2897.5616
FDT37,14.15515049762847,Low Fat,0.0423189366519499,Canned,256.3404044021133,OUT017,2007,Medium,Tier 2,Supermarket Type1,4845.019653688067
FDY07,11.79387136994951,Low Fat,-0.0066388397697378,Fruits and Vegetables,45.24558788994484,OUT018,2009,Medium,Tier 3,Supermarket Type2,1148.5273642537136
FDV27,12.85764826488396,Regular,0.065039910660639,Meat,89.34907729513624,OUT019,1985,Small,Tier 1,Grocery Store,177.1104917951711
FDX47,6.543109623349345,Regular,0.0383238733641866,Breads,157.81653111276282,OUT046,1997,Small,Tier 1,Supermarket Type1,2514.063207488698
FDV38,12.85764826488396,Low Fat,0.1158484166799679,Dairy,55.10463546710211,OUT027,1985,Medium,Tier 3,Supermarket Type3,2020.032723501208
NCK29,12.85764826488396,Low Fat,-0.0067691130787252,Health and Hygiene,125.1868019713374,OUT027,1985,Medium,Tier 3,Supermarket Type3,3572.0427724266506
FDZ20,16.09158672043133,Low Fat,0.0403699183742221,Fruits and Vegetables,252.35106926389943,OUT046,1997,Small,Tier 1,Supermarket Type1,3815.0456647614265
FDO19,12.85764826488396,Regular,0.016516275,Fruits and Vegetables,47.4034,OUT027,1985,Medium,Tier 3,Supermarket Type3,2187.153
FDE47,14.15,Low Fat,0.038123176,Starchy Foods,123.5046,OUT017,2007,Medium,Tier 2,Supermarket Type1,1992.0736
FDU15,13.66847966082528,Regular,0.0388129715416039,Meat,37.93175333310801,OUT049,1999,Medium,Tier 1,Supermarket Type1,862.8630864188118
FDC34,12.85764826488396,Regular,0.3123810758481967,Snack Foods,155.49696550630088,OUT019,1985,Small,Tier 1,Grocery Store,311.5916353387481
FDH02,12.85764826488396,Regular,0.0,Canned,91.8488,OUT027,1985,Medium,Tier 3,Supermarket Type3,2716.464
FDS02,12.85764826488396,Regular,0.2385436422860471,Dairy,196.86163557096435,OUT019,1985,Small,Tier 1,Grocery Store,780.3288938827429
FDE34,9.20419721180971,Low Fat,0.1103457400884345,Snack Foods,181.2327682831728,OUT035,2004,Small,Tier 2,Supermarket Type1,2362.920253684745
NCM54,17.687443576523822,Low Fat,0.0309611824997646,Household,129.16556552552655,OUT035,2004,Small,Tier 2,Supermarket Type1,1780.3613229830669
FDD38,16.74652182380924,Regular,0.0088042738893252,Canned,100.2692891279618,OUT010,1998,Medium,Tier 3,Grocery Store,203.7361388157881
NCR30,12.85764826488396,Low Fat,0.1345613854826519,Household,73.50202119820452,OUT019,1985,Small,Tier 1,Grocery Store,298.2721897869135
FDC40,16.011870275796998,Regular,0.0764163486563936,Dairy,79.6008387628151,OUT013,1987,High,Tier 3,Supermarket Type1,934.7837256870264
FDY01,11.813671821545917,Regular,0.1541349463577823,Canned,117.05682139389148,OUT018,2009,Medium,Tier 3,Supermarket Type2,1842.9173943207009
FDD08,8.3,Low Fat,0.035347676,Fruits and Vegetables,38.0506,OUT035,2004,Small,Tier 2,Supermarket Type1,531.3084
FDV44,8.370980481976238,Regular,0.0288479220079532,Fruits and Vegetables,190.71884760749347,OUT017,2007,Medium,Tier 2,Supermarket Type1,1904.1954102295715
FDV36,12.85764826488396,Low Fat,0.011258388177939,Baking Goods,127.09953312632636,OUT027,1985,Medium,Tier 3,Supermarket Type3,3415.570361684184
FDV60,20.21500941483736,Regular,0.1054908402536791,Baking Goods,197.33380191983136,OUT049,1999,Medium,Tier 1,Supermarket Type1,3338.981266475804
FDX03,15.846712522634864,Regular,0.0781649635607862,Meat,45.66052701213778,OUT045,2002,Medium,Tier 2,Supermarket Type1,633.8101029535675
NCY30,20.257409943229405,Low Fat,0.0352206852793949,Household,180.97122393875168,OUT045,2002,Medium,Tier 2,Supermarket Type1,2716.495359337453
NCU53,5.479461197538217,low fat,0.0500288375508409,Health and Hygiene,166.2807247594616,OUT035,2004,Small,Tier 2,Supermarket Type1,1989.3923751720777
FDK52,18.25,Low Fat,0.0793795,Frozen Foods,226.1062,OUT045,2002,Medium,Tier 2,Supermarket Type1,6771.186
FDK25,12.85764826488396,Regular,0.1520393502053864,Breakfast,169.35534335888528,OUT027,1985,Medium,Tier 3,Supermarket Type3,3874.295030065509
FDJ46,12.85764826488396,Low Fat,0.0277181407117527,Snack Foods,174.20997394528808,OUT027,1985,Medium,Tier 3,Supermarket Type3,4377.630252369489
NCG07,12.85764826488396,Low Fat,0.052247806,Household,190.853,OUT027,1985,Medium,Tier 3,Supermarket Type3,4554.072
NCK17,10.995367332421646,Low Fat,0.0423479669156462,Health and Hygiene,38.42763572433169,OUT049,1999,Medium,Tier 1,Supermarket Type1,1198.4314598711355
NCL07,13.843509071258543,Low Fat,0.0076477142167402,Others,40.254136275220205,OUT045,2002,Medium,Tier 2,Supermarket Type1,319.5659874379995
FDZ27,7.934377335723797,Low Fat,-0.0211312796083126,Dairy,51.21098503098132,OUT049,1999,Medium,Tier 1,Supermarket Type1,848.898317211581
FDE02,12.85764826488396,Low Fat,0.1206546561000686,Canned,95.67464342318875,OUT027,1985,Medium,Tier 3,Supermarket Type3,2910.217766668852
FDA03,18.501310055205384,Regular,0.0196956010312645,Dairy,144.20085545772457,OUT035,2004,Small,Tier 2,Supermarket Type1,2041.3489142040664
FDK02,12.48861478234496,Low Fat,0.1593940780524813,Canned,119.24168340103704,OUT010,1998,Medium,Tier 3,Grocery Store,119.84800774536411
FDU39,18.87823743531801,LF,0.0592927802971888,Meat,58.46794961307622,OUT046,1997,Small,Tier 1,Supermarket Type1,711.0752329632063
FDU48,18.869027236250897,Low Fat,0.0471885158463721,Baking Goods,131.50550002206282,OUT035,2004,Small,Tier 2,Supermarket Type1,1581.9355423042948
FDF26,6.811680956409814,Regular,0.0432486412826917,Canned,153.4930889983001,OUT045,2002,Medium,Tier 2,Supermarket Type1,2153.200080460199
FDC29,8.375002132947895,reg,0.0132545842390957,Frozen Foods,115.70718342642662,OUT013,1987,High,Tier 3,Supermarket Type1,1374.2255306887128
FDB22,8.021427324751208,Low Fat,0.184339158941955,Snack Foods,152.0305375221078,OUT010,1998,Medium,Tier 3,Grocery Store,307.58754968185934
FDO01,21.1,Regular,0.020760673,Breakfast,128.7994,OUT045,2002,Medium,Tier 2,Supermarket Type1,1798.9916
FDH05,14.34647869290169,Regular,0.0661637261537651,Frozen Foods,233.60139893666707,OUT045,2002,Medium,Tier 2,Supermarket Type1,1853.5435565513533
FDN10,11.511473942837862,Low Fat,0.0425486300023926,Snack Foods,120.21676872163502,OUT035,2004,Small,Tier 2,Supermarket Type1,1540.66146670677
FDB28,6.615,Low Fat,0.093913607,Dairy,198.7426,OUT017,2007,Medium,Tier 2,Supermarket Type1,1186.4556
FDA39,6.319812309671652,Low Fat,0.0093957766388467,Meat,39.98177051223973,OUT018,2009,Medium,Tier 3,Supermarket Type2,78.5792156644308
FDZ51,11.308953455829794,Regular,0.1024920665706559,Meat,96.9175424821479,OUT010,1998,Medium,Tier 3,Grocery Store,190.4103687963749
FDE44,14.661533933525268,Low Fat,0.1671132525026163,Fruits and Vegetables,50.38042438887008,OUT013,1987,High,Tier 3,Supermarket Type1,591.2259240052673
FDI09,20.75020865973434,Regular,0.1380521768227797,Seafood,238.1810386231832,OUT046,1997,Small,Tier 1,Supermarket Type1,5033.460901306969
FDH33,12.85764826488396,LF,0.2076253868034716,Snack Foods,44.93825964740121,OUT019,1985,Small,Tier 1,Grocery Store,175.76602050147636
FDH56,9.784556420763874,Regular,0.0965491368365406,Fruits and Vegetables,114.24715621454366,OUT010,1998,Medium,Tier 3,Grocery Store,463.3748604392272
FDL38,13.807010650649715,Regular,0.0151501287417879,Canned,90.70376605511842,OUT045,2002,Medium,Tier 2,Supermarket Type1,1338.261939843659
FDV46,18.202399408873408,Low Fat,0.015148466903224,Snack Foods,140.7169521641641,OUT018,2009,Medium,Tier 3,Supermarket Type2,2656.5535092036625
